lambda  n   fit
6.095800000000000409e+02 2.457999999999999829e+01 0.000000000000000000e+00
6.096299999999999955e+02 -8.189999999999999503e+00 0.000000000000000000e+00
6.096900000000000546e+02 6.139999999999999680e+00 0.000000000000000000e+00
6.097400000000000091e+02 -1.433999999999999986e+01 0.000000000000000000e+00
6.097899999999999636e+02 -5.734000000000000341e+01 0.000000000000000000e+00
6.098400000000000318e+02 4.914999999999999858e+01 0.000000000000000000e+00
6.098899999999999864e+02 -4.096000000000000085e+01 0.000000000000000000e+00
6.099400000000000546e+02 7.168000000000000682e+01 0.000000000000000000e+00
6.099900000000000091e+02 4.096000000000000085e+01 0.000000000000000000e+00
6.100399999999999636e+02 5.529999999999999716e+01 0.000000000000000000e+00
6.100900000000000318e+02 -6.139999999999999680e+00 0.000000000000000000e+00
6.101399999999999864e+02 -1.228999999999999915e+01 0.000000000000000000e+00
6.101900000000000546e+02 6.962999999999999545e+01 0.000000000000000000e+00
6.102400000000000091e+02 0.000000000000000000e+00 0.000000000000000000e+00
6.102899999999999636e+02 -5.939000000000000057e+01 0.000000000000000000e+00
6.103400000000000318e+02 -4.506000000000000227e+01 0.000000000000000000e+00
6.103899999999999864e+02 -3.890999999999999659e+01 0.000000000000000000e+00
6.104400000000000546e+02 2.867000000000000171e+01 0.000000000000000000e+00
6.104900000000000091e+02 8.189999999999999503e+00 0.000000000000000000e+00
6.105399999999999636e+02 6.143999999999999773e+01 0.000000000000000000e+00
6.105900000000000318e+02 4.099999999999999645e+00 0.000000000000000000e+00
6.106399999999999864e+02 -1.842999999999999972e+01 0.000000000000000000e+00
6.106900000000000546e+02 -4.506000000000000227e+01 0.000000000000000000e+00
6.107400000000000091e+02 3.685999999999999943e+01 0.000000000000000000e+00
6.107899999999999636e+02 7.168000000000000682e+01 0.000000000000000000e+00
6.108400000000000318e+02 -2.662000000000000099e+01 0.000000000000000000e+00
6.108899999999999864e+02 1.843199999999999932e+02 0.000000000000000000e+00
6.109400000000000546e+02 6.139999999999999680e+00 0.000000000000000000e+00
6.109900000000000091e+02 -8.189999999999999503e+00 0.000000000000000000e+00
6.110399999999999636e+02 1.167300000000000040e+02 0.000000000000000000e+00
6.110900000000000318e+02 -1.228999999999999915e+01 0.000000000000000000e+00
6.111399999999999864e+02 -3.071999999999999886e+01 0.000000000000000000e+00
6.111799999999999500e+02 -2.253000000000000114e+01 0.000000000000000000e+00
6.112300000000000182e+02 -6.143999999999999773e+01 0.000000000000000000e+00
6.112799999999999727e+02 -4.506000000000000227e+01 0.000000000000000000e+00
6.113300000000000409e+02 8.189999999999999503e+00 0.000000000000000000e+00
6.113799999999999955e+02 5.734000000000000341e+01 0.000000000000000000e+00
6.114299999999999500e+02 6.143999999999999773e+01 0.000000000000000000e+00
6.114800000000000182e+02 -2.048000000000000043e+01 0.000000000000000000e+00
6.115299999999999727e+02 -4.914999999999999858e+01 0.000000000000000000e+00
6.115800000000000409e+02 4.710000000000000142e+01 0.000000000000000000e+00
6.116299999999999955e+02 -6.139999999999999680e+00 0.000000000000000000e+00
6.116799999999999500e+02 8.396999999999999886e+01 0.000000000000000000e+00
6.117300000000000182e+02 -2.049999999999999822e+00 0.000000000000000000e+00
6.117799999999999727e+02 8.396999999999999886e+01 0.000000000000000000e+00
6.118300000000000409e+02 8.806000000000000227e+01 0.000000000000000000e+00
6.118799999999999955e+02 6.554000000000000625e+01 0.000000000000000000e+00
6.119299999999999500e+02 -8.189999999999999503e+00 0.000000000000000000e+00
6.119800000000000182e+02 1.228999999999999915e+01 0.000000000000000000e+00
6.120299999999999727e+02 -3.890999999999999659e+01 0.000000000000000000e+00
6.120800000000000409e+02 -4.099999999999999645e+00 0.000000000000000000e+00
6.121299999999999955e+02 9.215999999999999659e+01 0.000000000000000000e+00
6.121799999999999500e+02 1.003499999999999943e+02 0.000000000000000000e+00
6.122300000000000182e+02 7.576999999999999602e+01 0.000000000000000000e+00
6.122799999999999727e+02 -4.914999999999999858e+01 0.000000000000000000e+00
6.123300000000000409e+02 4.506000000000000227e+01 0.000000000000000000e+00
6.123799999999999955e+02 6.349000000000000199e+01 0.000000000000000000e+00
6.124299999999999500e+02 8.601000000000000512e+01 0.000000000000000000e+00
6.124800000000000182e+02 2.253000000000000114e+01 0.000000000000000000e+00
6.125299999999999727e+02 6.757999999999999829e+01 0.000000000000000000e+00
6.125800000000000409e+02 4.914999999999999858e+01 0.000000000000000000e+00
6.126299999999999955e+02 2.048000000000000043e+01 0.000000000000000000e+00
6.126799999999999500e+02 2.457999999999999829e+01 0.000000000000000000e+00
6.127300000000000182e+02 7.168000000000000682e+01 0.000000000000000000e+00
6.127799999999999727e+02 9.010999999999999943e+01 0.000000000000000000e+00
6.128300000000000409e+02 4.506000000000000227e+01 0.000000000000000000e+00
6.128799999999999955e+02 8.396999999999999886e+01 0.000000000000000000e+00
6.129299999999999500e+02 6.139999999999999680e+00 0.000000000000000000e+00
6.129700000000000273e+02 2.253000000000000114e+01 0.000000000000000000e+00
6.130199999999999818e+02 5.734000000000000341e+01 0.000000000000000000e+00
6.130700000000000500e+02 5.325000000000000000e+01 0.000000000000000000e+00
6.131200000000000045e+02 -2.048000000000000043e+01 0.000000000000000000e+00
6.131699999999999591e+02 2.048000000000000043e+01 0.000000000000000000e+00
6.132200000000000273e+02 1.003499999999999943e+02 0.000000000000000000e+00
6.132699999999999818e+02 1.228999999999999915e+01 0.000000000000000000e+00
6.133200000000000500e+02 4.096000000000000085e+01 0.000000000000000000e+00
6.133700000000000045e+02 -5.734000000000000341e+01 0.000000000000000000e+00
6.134199999999999591e+02 -9.625000000000000000e+01 0.000000000000000000e+00
6.134700000000000273e+02 5.734000000000000341e+01 0.000000000000000000e+00
6.135199999999999818e+02 3.685999999999999943e+01 0.000000000000000000e+00
6.135700000000000500e+02 6.143999999999999773e+01 0.000000000000000000e+00
6.136200000000000045e+02 -4.300999999999999801e+01 0.000000000000000000e+00
6.136699999999999591e+02 6.143999999999999773e+01 0.000000000000000000e+00
6.137200000000000273e+02 -5.120000000000000284e+01 0.000000000000000000e+00
6.137699999999999818e+02 5.325000000000000000e+01 0.000000000000000000e+00
6.138200000000000500e+02 -1.024000000000000021e+01 0.000000000000000000e+00
6.138700000000000045e+02 -1.024000000000000021e+01 0.000000000000000000e+00
6.139199999999999591e+02 -1.290200000000000102e+02 0.000000000000000000e+00
6.139600000000000364e+02 1.842999999999999972e+01 0.000000000000000000e+00
6.140099999999999909e+02 -2.457999999999999829e+01 0.000000000000000000e+00
6.140599999999999454e+02 1.044500000000000028e+02 0.000000000000000000e+00
6.141100000000000136e+02 -4.914999999999999858e+01 0.000000000000000000e+00
6.141599999999999682e+02 -3.482000000000000028e+01 0.000000000000000000e+00
6.142100000000000364e+02 2.253000000000000114e+01 0.000000000000000000e+00
6.142599999999999909e+02 6.143999999999999773e+01 0.000000000000000000e+00
6.143099999999999454e+02 0.000000000000000000e+00 0.000000000000000000e+00
6.143600000000000136e+02 1.146899999999999977e+02 0.000000000000000000e+00
6.144099999999999682e+02 8.189999999999999503e+00 0.000000000000000000e+00
6.144600000000000364e+02 -4.506000000000000227e+01 0.000000000000000000e+00
6.145099999999999909e+02 1.228999999999999915e+01 0.000000000000000000e+00
6.145599999999999454e+02 -3.482000000000000028e+01 0.000000000000000000e+00
6.146100000000000136e+02 -3.890999999999999659e+01 0.000000000000000000e+00
6.146599999999999682e+02 -9.625000000000000000e+01 0.000000000000000000e+00
6.147000000000000455e+02 -5.325000000000000000e+01 0.000000000000000000e+00
6.147500000000000000e+02 -3.685999999999999943e+01 0.000000000000000000e+00
6.147999999999999545e+02 2.048000000000000043e+01 0.000000000000000000e+00
6.148500000000000227e+02 8.189999999999999503e+00 0.000000000000000000e+00
6.148999999999999773e+02 2.662000000000000099e+01 0.000000000000000000e+00
6.149500000000000455e+02 1.024000000000000021e+01 0.000000000000000000e+00
6.150000000000000000e+02 2.457999999999999829e+01 0.000000000000000000e+00
6.150499999999999545e+02 5.120000000000000284e+01 0.000000000000000000e+00
6.151000000000000227e+02 -1.228999999999999915e+01 0.000000000000000000e+00
6.151499999999999773e+02 -3.482000000000000028e+01 0.000000000000000000e+00
6.152000000000000455e+02 -1.433999999999999986e+01 0.000000000000000000e+00
6.152500000000000000e+02 -3.685999999999999943e+01 0.000000000000000000e+00
6.152999999999999545e+02 -2.457999999999999829e+01 0.000000000000000000e+00
6.153400000000000318e+02 4.914999999999999858e+01 0.000000000000000000e+00
6.153899999999999864e+02 -6.757999999999999829e+01 0.000000000000000000e+00
6.154400000000000546e+02 2.457999999999999829e+01 0.000000000000000000e+00
6.154900000000000091e+02 4.099999999999999645e+00 0.000000000000000000e+00
6.155399999999999636e+02 -6.962999999999999545e+01 0.000000000000000000e+00
6.155900000000000318e+02 3.277000000000000313e+01 0.000000000000000000e+00
6.156399999999999864e+02 1.637999999999999901e+01 0.000000000000000000e+00
6.156900000000000546e+02 -2.867000000000000171e+01 0.000000000000000000e+00
6.157400000000000091e+02 1.024000000000000021e+01 0.000000000000000000e+00
6.157899999999999636e+02 -2.457999999999999829e+01 0.000000000000000000e+00
6.158400000000000318e+02 1.024000000000000057e+02 0.000000000000000000e+00
6.158899999999999864e+02 -4.914999999999999858e+01 0.000000000000000000e+00
6.159299999999999500e+02 7.576999999999999602e+01 0.000000000000000000e+00
6.159800000000000182e+02 2.457999999999999829e+01 0.000000000000000000e+00
6.160299999999999727e+02 5.734000000000000341e+01 0.000000000000000000e+00
6.160800000000000409e+02 -3.071999999999999886e+01 0.000000000000000000e+00
6.161299999999999955e+02 -2.253000000000000114e+01 0.000000000000000000e+00
6.161799999999999500e+02 -2.048000000000000043e+01 0.000000000000000000e+00
6.162300000000000182e+02 4.506000000000000227e+01 0.000000000000000000e+00
6.162799999999999727e+02 4.096000000000000085e+01 0.000000000000000000e+00
6.163300000000000409e+02 2.048000000000000043e+01 0.000000000000000000e+00
6.163799999999999955e+02 -2.867000000000000171e+01 0.000000000000000000e+00
6.164199999999999591e+02 4.096000000000000085e+01 0.000000000000000000e+00
6.164700000000000273e+02 2.457999999999999829e+01 0.000000000000000000e+00
6.165199999999999818e+02 -2.457999999999999829e+01 0.000000000000000000e+00
6.165700000000000500e+02 -3.277000000000000313e+01 0.000000000000000000e+00
6.166200000000000045e+02 -3.277000000000000313e+01 0.000000000000000000e+00
6.166699999999999591e+02 -4.099999999999999645e+00 0.000000000000000000e+00
6.167200000000000273e+02 -2.662000000000000099e+01 0.000000000000000000e+00
6.167699999999999818e+02 3.890999999999999659e+01 0.000000000000000000e+00
6.168200000000000500e+02 1.228999999999999915e+01 0.000000000000000000e+00
6.168700000000000045e+02 8.189999999999999503e+00 0.000000000000000000e+00
6.169099999999999682e+02 -4.099999999999999645e+00 0.000000000000000000e+00
6.169600000000000364e+02 1.495000000000000000e+02 0.000000000000000000e+00
6.170099999999999909e+02 -1.842999999999999972e+01 0.000000000000000000e+00
6.170599999999999454e+02 5.529999999999999716e+01 0.000000000000000000e+00
6.171100000000000136e+02 4.096000000000000085e+01 0.000000000000000000e+00
6.171599999999999682e+02 1.024000000000000021e+01 0.000000000000000000e+00
6.172100000000000364e+02 1.433999999999999986e+01 0.000000000000000000e+00
6.172599999999999909e+02 1.637999999999999901e+01 0.000000000000000000e+00
6.173099999999999454e+02 -3.277000000000000313e+01 0.000000000000000000e+00
6.173500000000000227e+02 3.482000000000000028e+01 0.000000000000000000e+00
6.173999999999999773e+02 8.189999999999999503e+00 0.000000000000000000e+00
6.174500000000000455e+02 -1.228999999999999915e+01 0.000000000000000000e+00
6.175000000000000000e+02 -6.143999999999999773e+01 0.000000000000000000e+00
6.175499999999999545e+02 -3.071999999999999886e+01 0.000000000000000000e+00
6.176000000000000227e+02 3.685999999999999943e+01 0.000000000000000000e+00
6.176499999999999773e+02 -4.914999999999999858e+01 0.000000000000000000e+00
6.177000000000000455e+02 -8.192000000000000171e+01 0.000000000000000000e+00
6.177400000000000091e+02 -3.071999999999999886e+01 0.000000000000000000e+00
6.177899999999999636e+02 -6.349000000000000199e+01 0.000000000000000000e+00
6.178400000000000318e+02 -2.253000000000000114e+01 0.000000000000000000e+00
6.178899999999999864e+02 5.120000000000000284e+01 0.000000000000000000e+00
6.179400000000000546e+02 -3.071999999999999886e+01 0.000000000000000000e+00
6.179900000000000091e+02 9.829999999999999716e+01 0.000000000000000000e+00
6.180399999999999636e+02 4.300999999999999801e+01 0.000000000000000000e+00
6.180900000000000318e+02 1.433999999999999986e+01 0.000000000000000000e+00
6.181299999999999955e+02 1.024000000000000021e+01 0.000000000000000000e+00
6.181799999999999500e+02 -2.253000000000000114e+01 0.000000000000000000e+00
6.182300000000000182e+02 -4.096000000000000085e+01 0.000000000000000000e+00
6.182799999999999727e+02 -5.120000000000000284e+01 0.000000000000000000e+00
6.183300000000000409e+02 1.535999999999999943e+02 0.000000000000000000e+00
6.183799999999999955e+02 1.842999999999999972e+01 0.000000000000000000e+00
6.184299999999999500e+02 -7.781999999999999318e+01 0.000000000000000000e+00
6.184800000000000182e+02 1.637999999999999901e+01 0.000000000000000000e+00
6.185199999999999818e+02 -1.167300000000000040e+02 0.000000000000000000e+00
6.185700000000000500e+02 2.049999999999999822e+00 0.000000000000000000e+00
6.186200000000000045e+02 9.625000000000000000e+01 0.000000000000000000e+00
6.186699999999999591e+02 -4.300999999999999801e+01 0.000000000000000000e+00
6.187200000000000273e+02 3.890999999999999659e+01 0.000000000000000000e+00
6.187699999999999818e+02 -3.685999999999999943e+01 0.000000000000000000e+00
6.188200000000000500e+02 1.842999999999999972e+01 0.000000000000000000e+00
6.188600000000000136e+02 -8.189999999999999503e+00 0.000000000000000000e+00
6.189099999999999682e+02 7.373000000000000398e+01 0.000000000000000000e+00
6.189600000000000364e+02 6.757999999999999829e+01 0.000000000000000000e+00
6.190099999999999909e+02 2.048000000000000043e+01 0.000000000000000000e+00
6.190599999999999454e+02 4.096000000000000085e+01 0.000000000000000000e+00
6.191100000000000136e+02 4.710000000000000142e+01 0.000000000000000000e+00
6.191599999999999682e+02 3.890999999999999659e+01 0.000000000000000000e+00
6.192000000000000455e+02 8.601000000000000512e+01 0.000000000000000000e+00
6.192500000000000000e+02 3.685999999999999943e+01 0.000000000000000000e+00
6.192999999999999545e+02 5.529999999999999716e+01 0.000000000000000000e+00
6.193500000000000227e+02 -1.146899999999999977e+02 0.000000000000000000e+00
6.193999999999999773e+02 -3.685999999999999943e+01 0.000000000000000000e+00
6.194500000000000455e+02 1.637999999999999901e+01 0.000000000000000000e+00
6.194900000000000091e+02 -6.143999999999999773e+01 0.000000000000000000e+00
6.195399999999999636e+02 5.120000000000000284e+01 0.000000000000000000e+00
6.195900000000000318e+02 2.048000000000000043e+01 0.000000000000000000e+00
6.196399999999999864e+02 2.867000000000000171e+01 0.000000000000000000e+00
6.196900000000000546e+02 2.662000000000000099e+01 0.000000000000000000e+00
6.197400000000000091e+02 -4.099999999999999645e+00 0.000000000000000000e+00
6.197899999999999636e+02 4.096000000000000085e+01 0.000000000000000000e+00
6.198300000000000409e+02 1.433999999999999986e+01 0.000000000000000000e+00
6.198799999999999955e+02 1.413100000000000023e+02 0.000000000000000000e+00
6.199299999999999500e+02 7.987000000000000455e+01 0.000000000000000000e+00
6.199800000000000182e+02 2.457999999999999829e+01 0.000000000000000000e+00
6.200299999999999727e+02 4.506000000000000227e+01 0.000000000000000000e+00
