lambda  n   fit
5.502200000000000273e+02 2.662000000000000099e+01 0.000000000000000000e+00
5.502799999999999727e+02 7.373000000000000398e+01 0.000000000000000000e+00
5.503400000000000318e+02 7.373000000000000398e+01 0.000000000000000000e+00
5.503999999999999773e+02 -4.300999999999999801e+01 0.000000000000000000e+00
5.504600000000000364e+02 3.482000000000000028e+01 0.000000000000000000e+00
5.505199999999999818e+02 1.515500000000000114e+02 0.000000000000000000e+00
5.505800000000000409e+02 1.637999999999999901e+01 0.000000000000000000e+00
5.506399999999999864e+02 9.420999999999999375e+01 0.000000000000000000e+00
5.506900000000000546e+02 4.710000000000000142e+01 0.000000000000000000e+00
5.507500000000000000e+02 -2.662000000000000099e+01 0.000000000000000000e+00
5.508099999999999454e+02 3.482000000000000028e+01 0.000000000000000000e+00
5.508700000000000045e+02 1.126400000000000006e+02 0.000000000000000000e+00
5.509299999999999500e+02 4.300999999999999801e+01 0.000000000000000000e+00
5.509900000000000091e+02 3.277000000000000313e+01 0.000000000000000000e+00
5.510499999999999545e+02 4.096000000000000085e+01 0.000000000000000000e+00
5.511100000000000136e+02 2.049999999999999822e+00 0.000000000000000000e+00
5.511699999999999591e+02 1.105900000000000034e+02 0.000000000000000000e+00
5.512300000000000182e+02 1.126400000000000006e+02 0.000000000000000000e+00
5.512799999999999727e+02 1.842999999999999972e+01 0.000000000000000000e+00
5.513400000000000318e+02 4.099999999999999645e+00 0.000000000000000000e+00
5.513999999999999773e+02 1.146899999999999977e+02 0.000000000000000000e+00
5.514600000000000364e+02 5.939000000000000057e+01 0.000000000000000000e+00
5.515199999999999818e+02 4.710000000000000142e+01 0.000000000000000000e+00
5.515800000000000409e+02 1.003499999999999943e+02 0.000000000000000000e+00
5.516399999999999864e+02 -2.867000000000000171e+01 0.000000000000000000e+00
5.517000000000000455e+02 1.433600000000000136e+02 0.000000000000000000e+00
5.517599999999999909e+02 4.506000000000000227e+01 0.000000000000000000e+00
5.518099999999999454e+02 -1.228999999999999915e+01 0.000000000000000000e+00
5.518700000000000045e+02 3.071999999999999886e+01 0.000000000000000000e+00
5.519299999999999500e+02 8.806000000000000227e+01 0.000000000000000000e+00
5.519900000000000091e+02 -4.099999999999999645e+00 0.000000000000000000e+00
5.520499999999999545e+02 8.396999999999999886e+01 0.000000000000000000e+00
5.521100000000000136e+02 1.515500000000000114e+02 0.000000000000000000e+00
5.521699999999999591e+02 5.120000000000000284e+01 0.000000000000000000e+00
5.522300000000000182e+02 -4.096000000000000085e+01 0.000000000000000000e+00
5.522799999999999727e+02 -3.277000000000000313e+01 0.000000000000000000e+00
5.523400000000000318e+02 -5.325000000000000000e+01 0.000000000000000000e+00
5.523999999999999773e+02 1.433999999999999986e+01 0.000000000000000000e+00
5.524600000000000364e+02 2.457999999999999829e+01 0.000000000000000000e+00
5.525199999999999818e+02 -6.757999999999999829e+01 0.000000000000000000e+00
5.525800000000000409e+02 2.457999999999999829e+01 0.000000000000000000e+00
5.526399999999999864e+02 8.806000000000000227e+01 0.000000000000000000e+00
5.527000000000000455e+02 -7.576999999999999602e+01 0.000000000000000000e+00
5.527500000000000000e+02 1.024000000000000021e+01 0.000000000000000000e+00
5.528099999999999454e+02 7.781999999999999318e+01 0.000000000000000000e+00
5.528700000000000045e+02 2.048000000000000043e+01 0.000000000000000000e+00
5.529299999999999500e+02 5.734000000000000341e+01 0.000000000000000000e+00
5.529900000000000091e+02 1.392599999999999909e+02 0.000000000000000000e+00
5.530499999999999545e+02 -1.126400000000000006e+02 0.000000000000000000e+00
5.531100000000000136e+02 8.189999999999999503e+00 0.000000000000000000e+00
5.531699999999999591e+02 3.890999999999999659e+01 0.000000000000000000e+00
5.532200000000000273e+02 -2.867000000000000171e+01 0.000000000000000000e+00
5.532799999999999727e+02 -2.867000000000000171e+01 0.000000000000000000e+00
5.533400000000000318e+02 4.710000000000000142e+01 0.000000000000000000e+00
5.533999999999999773e+02 -2.049999999999999822e+00 0.000000000000000000e+00
5.534600000000000364e+02 -2.457999999999999829e+01 0.000000000000000000e+00
5.535199999999999818e+02 8.806000000000000227e+01 0.000000000000000000e+00
5.535800000000000409e+02 2.253000000000000114e+01 0.000000000000000000e+00
5.536299999999999955e+02 3.277000000000000313e+01 0.000000000000000000e+00
5.536900000000000546e+02 1.187800000000000011e+02 0.000000000000000000e+00
5.537500000000000000e+02 7.373000000000000398e+01 0.000000000000000000e+00
5.538099999999999454e+02 1.024000000000000057e+02 0.000000000000000000e+00
5.538700000000000045e+02 1.105900000000000034e+02 0.000000000000000000e+00
5.539299999999999500e+02 7.373000000000000398e+01 0.000000000000000000e+00
5.539900000000000091e+02 1.085400000000000063e+02 0.000000000000000000e+00
5.540399999999999636e+02 1.269699999999999989e+02 0.000000000000000000e+00
5.541000000000000227e+02 2.867000000000000171e+01 0.000000000000000000e+00
5.541599999999999682e+02 4.914999999999999858e+01 0.000000000000000000e+00
5.542200000000000273e+02 3.482000000000000028e+01 0.000000000000000000e+00
5.542799999999999727e+02 1.392599999999999909e+02 0.000000000000000000e+00
5.543400000000000318e+02 4.710000000000000142e+01 0.000000000000000000e+00
5.543999999999999773e+02 2.049999999999999822e+00 0.000000000000000000e+00
5.544500000000000455e+02 7.168000000000000682e+01 0.000000000000000000e+00
5.545099999999999909e+02 9.625000000000000000e+01 0.000000000000000000e+00
5.545700000000000500e+02 3.685999999999999943e+01 0.000000000000000000e+00
5.546299999999999955e+02 1.228999999999999915e+01 0.000000000000000000e+00
5.546900000000000546e+02 3.685999999999999943e+01 0.000000000000000000e+00
5.547500000000000000e+02 1.003499999999999943e+02 0.000000000000000000e+00
5.547999999999999545e+02 1.433999999999999986e+01 0.000000000000000000e+00
5.548600000000000136e+02 5.529999999999999716e+01 0.000000000000000000e+00
5.549199999999999591e+02 -1.637999999999999901e+01 0.000000000000000000e+00
5.549800000000000182e+02 1.024000000000000021e+01 0.000000000000000000e+00
5.550399999999999636e+02 5.325000000000000000e+01 0.000000000000000000e+00
5.551000000000000227e+02 5.120000000000000284e+01 0.000000000000000000e+00
5.551599999999999682e+02 5.325000000000000000e+01 0.000000000000000000e+00
5.552100000000000364e+02 -3.482000000000000028e+01 0.000000000000000000e+00
5.552699999999999818e+02 -8.189999999999999503e+00 0.000000000000000000e+00
5.553300000000000409e+02 1.392599999999999909e+02 0.000000000000000000e+00
5.553899999999999864e+02 7.781999999999999318e+01 0.000000000000000000e+00
5.554500000000000455e+02 -1.637999999999999901e+01 0.000000000000000000e+00
5.555099999999999909e+02 1.433999999999999986e+01 0.000000000000000000e+00
5.555599999999999454e+02 -3.071999999999999886e+01 0.000000000000000000e+00
5.556200000000000045e+02 1.637999999999999901e+01 0.000000000000000000e+00
5.556799999999999500e+02 -6.349000000000000199e+01 0.000000000000000000e+00
5.557400000000000091e+02 -5.529999999999999716e+01 0.000000000000000000e+00
5.557999999999999545e+02 -2.048000000000000043e+01 0.000000000000000000e+00
5.558600000000000136e+02 7.987000000000000455e+01 0.000000000000000000e+00
5.559099999999999682e+02 -4.710000000000000142e+01 0.000000000000000000e+00
5.559700000000000273e+02 1.637999999999999901e+01 0.000000000000000000e+00
5.560299999999999727e+02 4.914999999999999858e+01 0.000000000000000000e+00
5.560900000000000318e+02 -8.189999999999999503e+00 0.000000000000000000e+00
5.561499999999999773e+02 -1.637999999999999901e+01 0.000000000000000000e+00
5.562000000000000455e+02 -3.277000000000000313e+01 0.000000000000000000e+00
5.562599999999999909e+02 5.325000000000000000e+01 0.000000000000000000e+00
5.563200000000000500e+02 1.105900000000000034e+02 0.000000000000000000e+00
5.563799999999999955e+02 6.554000000000000625e+01 0.000000000000000000e+00
5.564400000000000546e+02 1.842999999999999972e+01 0.000000000000000000e+00
5.565000000000000000e+02 3.071999999999999886e+01 0.000000000000000000e+00
5.565499999999999545e+02 4.506000000000000227e+01 0.000000000000000000e+00
5.566100000000000136e+02 4.914999999999999858e+01 0.000000000000000000e+00
5.566699999999999591e+02 5.529999999999999716e+01 0.000000000000000000e+00
5.567300000000000182e+02 6.139999999999999680e+00 0.000000000000000000e+00
5.567899999999999636e+02 1.064899999999999949e+02 0.000000000000000000e+00
5.568400000000000318e+02 7.168000000000000682e+01 0.000000000000000000e+00
5.568999999999999773e+02 6.143999999999999773e+01 0.000000000000000000e+00
5.569600000000000364e+02 -8.189999999999999503e+00 0.000000000000000000e+00
5.570199999999999818e+02 1.187800000000000011e+02 0.000000000000000000e+00
5.570800000000000409e+02 -2.049999999999999822e+00 0.000000000000000000e+00
5.571399999999999864e+02 -2.048000000000000043e+01 0.000000000000000000e+00
5.571900000000000546e+02 1.249300000000000068e+02 0.000000000000000000e+00
5.572500000000000000e+02 3.277000000000000313e+01 0.000000000000000000e+00
5.573099999999999454e+02 -1.637999999999999901e+01 0.000000000000000000e+00
5.573700000000000045e+02 -2.867000000000000171e+01 0.000000000000000000e+00
5.574299999999999500e+02 2.048000000000000043e+01 0.000000000000000000e+00
5.574800000000000182e+02 3.890999999999999659e+01 0.000000000000000000e+00
5.575399999999999636e+02 1.187800000000000011e+02 0.000000000000000000e+00
5.576000000000000227e+02 5.529999999999999716e+01 0.000000000000000000e+00
5.576599999999999682e+02 -5.939000000000000057e+01 0.000000000000000000e+00
5.577200000000000273e+02 0.000000000000000000e+00 0.000000000000000000e+00
5.577699999999999818e+02 5.529999999999999716e+01 0.000000000000000000e+00
5.578300000000000409e+02 3.071999999999999886e+01 0.000000000000000000e+00
5.578899999999999864e+02 8.396999999999999886e+01 0.000000000000000000e+00
5.579500000000000455e+02 4.710000000000000142e+01 0.000000000000000000e+00
5.580099999999999909e+02 -1.228999999999999915e+01 0.000000000000000000e+00
5.580599999999999454e+02 -3.482000000000000028e+01 0.000000000000000000e+00
5.581200000000000045e+02 1.105900000000000034e+02 0.000000000000000000e+00
5.581799999999999500e+02 8.192000000000000171e+01 0.000000000000000000e+00
5.582400000000000091e+02 6.757999999999999829e+01 0.000000000000000000e+00
5.582999999999999545e+02 7.168000000000000682e+01 0.000000000000000000e+00
5.583500000000000227e+02 7.373000000000000398e+01 0.000000000000000000e+00
5.584099999999999682e+02 -3.482000000000000028e+01 0.000000000000000000e+00
5.584700000000000273e+02 4.506000000000000227e+01 0.000000000000000000e+00
5.585299999999999727e+02 1.085400000000000063e+02 0.000000000000000000e+00
5.585900000000000318e+02 0.000000000000000000e+00 0.000000000000000000e+00
5.586399999999999864e+02 5.529999999999999716e+01 0.000000000000000000e+00
5.587000000000000455e+02 -1.024000000000000057e+02 0.000000000000000000e+00
5.587599999999999909e+02 6.143999999999999773e+01 0.000000000000000000e+00
5.588200000000000500e+02 3.685999999999999943e+01 0.000000000000000000e+00
5.588799999999999955e+02 2.457999999999999829e+01 0.000000000000000000e+00
5.589299999999999500e+02 1.003499999999999943e+02 0.000000000000000000e+00
5.589900000000000091e+02 6.143999999999999773e+01 0.000000000000000000e+00
5.590499999999999545e+02 -2.048000000000000043e+01 0.000000000000000000e+00
5.591100000000000136e+02 6.349000000000000199e+01 0.000000000000000000e+00
5.591599999999999682e+02 3.277000000000000313e+01 0.000000000000000000e+00
5.592200000000000273e+02 4.099999999999999645e+00 0.000000000000000000e+00
5.592799999999999727e+02 -6.554000000000000625e+01 0.000000000000000000e+00
5.593400000000000318e+02 8.189999999999999503e+00 0.000000000000000000e+00
5.593999999999999773e+02 1.392599999999999909e+02 0.000000000000000000e+00
5.594500000000000455e+02 -1.637999999999999901e+01 0.000000000000000000e+00
5.595099999999999909e+02 7.576999999999999602e+01 0.000000000000000000e+00
5.595700000000000500e+02 -6.757999999999999829e+01 0.000000000000000000e+00
5.596299999999999955e+02 1.637999999999999901e+01 0.000000000000000000e+00
5.596799999999999500e+02 4.300999999999999801e+01 0.000000000000000000e+00
5.597400000000000091e+02 4.710000000000000142e+01 0.000000000000000000e+00
5.597999999999999545e+02 1.351699999999999875e+02 0.000000000000000000e+00
5.598600000000000136e+02 2.867000000000000171e+01 0.000000000000000000e+00
5.599199999999999591e+02 -5.325000000000000000e+01 0.000000000000000000e+00
5.599700000000000273e+02 3.277000000000000313e+01 0.000000000000000000e+00
5.600299999999999727e+02 1.351699999999999875e+02 0.000000000000000000e+00
5.600900000000000318e+02 8.806000000000000227e+01 0.000000000000000000e+00
5.601499999999999773e+02 1.024000000000000021e+01 0.000000000000000000e+00
5.602000000000000455e+02 4.710000000000000142e+01 0.000000000000000000e+00
5.602599999999999909e+02 6.349000000000000199e+01 0.000000000000000000e+00
5.603200000000000500e+02 3.685999999999999943e+01 0.000000000000000000e+00
5.603799999999999955e+02 -8.189999999999999503e+00 0.000000000000000000e+00
5.604299999999999500e+02 1.146899999999999977e+02 0.000000000000000000e+00
5.604900000000000091e+02 4.506000000000000227e+01 0.000000000000000000e+00
5.605499999999999545e+02 5.325000000000000000e+01 0.000000000000000000e+00
5.606100000000000136e+02 7.987000000000000455e+01 0.000000000000000000e+00
5.606599999999999682e+02 2.867000000000000171e+01 0.000000000000000000e+00
5.607200000000000273e+02 1.433999999999999986e+01 0.000000000000000000e+00
5.607799999999999727e+02 -2.662000000000000099e+01 0.000000000000000000e+00
5.608400000000000318e+02 -8.192000000000000171e+01 0.000000000000000000e+00
5.608999999999999773e+02 8.189999999999999503e+00 0.000000000000000000e+00
5.609500000000000455e+02 6.143999999999999773e+01 0.000000000000000000e+00
5.610099999999999909e+02 9.215999999999999659e+01 0.000000000000000000e+00
5.610700000000000500e+02 -7.781999999999999318e+01 0.000000000000000000e+00
5.611299999999999955e+02 -7.576999999999999602e+01 0.000000000000000000e+00
5.611799999999999500e+02 3.685999999999999943e+01 0.000000000000000000e+00
5.612400000000000091e+02 1.167300000000000040e+02 0.000000000000000000e+00
5.612999999999999545e+02 4.506000000000000227e+01 0.000000000000000000e+00
5.613600000000000136e+02 5.939000000000000057e+01 0.000000000000000000e+00
5.614099999999999682e+02 1.208299999999999983e+02 0.000000000000000000e+00
5.614700000000000273e+02 2.662000000000000099e+01 0.000000000000000000e+00
5.615299999999999727e+02 8.192000000000000171e+01 0.000000000000000000e+00
5.615900000000000318e+02 1.064899999999999949e+02 0.000000000000000000e+00
5.616399999999999864e+02 4.710000000000000142e+01 0.000000000000000000e+00
5.617000000000000455e+02 1.310699999999999932e+02 0.000000000000000000e+00
5.617599999999999909e+02 -1.024000000000000021e+01 0.000000000000000000e+00
5.618200000000000500e+02 1.105900000000000034e+02 0.000000000000000000e+00
5.618700000000000045e+02 -3.890999999999999659e+01 0.000000000000000000e+00
5.619299999999999500e+02 -8.189999999999999503e+00 0.000000000000000000e+00
5.619900000000000091e+02 7.987000000000000455e+01 0.000000000000000000e+00
5.620499999999999545e+02 9.829999999999999716e+01 0.000000000000000000e+00
5.621000000000000227e+02 5.734000000000000341e+01 0.000000000000000000e+00
5.621599999999999682e+02 2.867000000000000171e+01 0.000000000000000000e+00
5.622200000000000273e+02 4.099999999999999645e+00 0.000000000000000000e+00
5.622699999999999818e+02 2.867000000000000171e+01 0.000000000000000000e+00
5.623300000000000409e+02 4.710000000000000142e+01 0.000000000000000000e+00
5.623899999999999864e+02 7.576999999999999602e+01 0.000000000000000000e+00
5.624500000000000455e+02 1.310699999999999932e+02 0.000000000000000000e+00
5.625000000000000000e+02 8.396999999999999886e+01 0.000000000000000000e+00
5.625599999999999454e+02 3.890999999999999659e+01 0.000000000000000000e+00
5.626200000000000045e+02 5.120000000000000284e+01 0.000000000000000000e+00
