t   ch2 ch3 fit
5.334000000000002295e+00 0.000000000000000000e+00 -3.119999999999999929e+01 0.000000000000000000e+00
5.344000000000001194e+00 4.000000000000000222e-01 -3.119999999999999929e+01 0.000000000000000000e+00
5.354000000000000981e+00 0.000000000000000000e+00 -3.279999999999999716e+01 0.000000000000000000e+00
5.364000000000000767e+00 4.000000000000000222e-01 -3.119999999999999929e+01 0.000000000000000000e+00
5.374000000000002331e+00 0.000000000000000000e+00 -3.200000000000000000e+01 0.000000000000000000e+00
5.384000000000001229e+00 4.000000000000000222e-01 -3.200000000000000000e+01 0.000000000000000000e+00
5.394000000000001016e+00 0.000000000000000000e+00 -2.960000000000000142e+01 0.000000000000000000e+00
5.404000000000000803e+00 0.000000000000000000e+00 -2.960000000000000142e+01 0.000000000000000000e+00
5.414000000000002366e+00 4.000000000000000222e-01 -3.200000000000000000e+01 0.000000000000000000e+00
5.424000000000002153e+00 0.000000000000000000e+00 -3.039999999999999858e+01 0.000000000000000000e+00
5.434000000000001052e+00 4.000000000000000222e-01 -2.960000000000000142e+01 0.000000000000000000e+00
5.444000000000000838e+00 0.000000000000000000e+00 -3.039999999999999858e+01 0.000000000000000000e+00
5.454000000000000625e+00 4.000000000000000222e-01 -2.960000000000000142e+01 0.000000000000000000e+00
5.464000000000002188e+00 0.000000000000000000e+00 -3.039999999999999858e+01 0.000000000000000000e+00
5.474000000000001087e+00 4.000000000000000222e-01 -2.880000000000000071e+01 0.000000000000000000e+00
5.484000000000000874e+00 0.000000000000000000e+00 -2.880000000000000071e+01 0.000000000000000000e+00
5.494000000000000661e+00 4.000000000000000222e-01 -2.960000000000000142e+01 0.000000000000000000e+00
5.504000000000002224e+00 0.000000000000000000e+00 -2.880000000000000071e+01 0.000000000000000000e+00
5.514000000000001123e+00 4.000000000000000222e-01 -2.960000000000000142e+01 0.000000000000000000e+00
5.524000000000000909e+00 0.000000000000000000e+00 -2.719999999999999929e+01 0.000000000000000000e+00
5.534000000000000696e+00 4.000000000000000222e-01 -2.960000000000000142e+01 0.000000000000000000e+00
5.544000000000002260e+00 0.000000000000000000e+00 -2.800000000000000000e+01 0.000000000000000000e+00
5.554000000000002046e+00 4.000000000000000222e-01 -2.719999999999999929e+01 0.000000000000000000e+00
5.564000000000000945e+00 0.000000000000000000e+00 -2.800000000000000000e+01 0.000000000000000000e+00
5.574000000000000732e+00 4.000000000000000222e-01 -2.719999999999999929e+01 0.000000000000000000e+00
5.584000000000002295e+00 0.000000000000000000e+00 -2.639999999999999858e+01 0.000000000000000000e+00
5.594000000000002082e+00 4.000000000000000222e-01 -2.800000000000000000e+01 0.000000000000000000e+00
5.604000000000000981e+00 0.000000000000000000e+00 -2.719999999999999929e+01 0.000000000000000000e+00
5.614000000000000767e+00 4.000000000000000222e-01 -2.639999999999999858e+01 0.000000000000000000e+00
5.624000000000000554e+00 0.000000000000000000e+00 -2.639999999999999858e+01 0.000000000000000000e+00
5.634000000000002117e+00 4.000000000000000222e-01 -2.719999999999999929e+01 0.000000000000000000e+00
5.644000000000001016e+00 4.000000000000000222e-01 -2.719999999999999929e+01 0.000000000000000000e+00
5.654000000000000803e+00 0.000000000000000000e+00 -2.480000000000000071e+01 0.000000000000000000e+00
5.664000000000000590e+00 4.000000000000000222e-01 -2.560000000000000142e+01 0.000000000000000000e+00
5.674000000000002153e+00 0.000000000000000000e+00 -2.480000000000000071e+01 0.000000000000000000e+00
5.684000000000001940e+00 0.000000000000000000e+00 -2.560000000000000142e+01 0.000000000000000000e+00
5.694000000000000838e+00 4.000000000000000222e-01 -2.480000000000000071e+01 0.000000000000000000e+00
5.704000000000000625e+00 0.000000000000000000e+00 -2.560000000000000142e+01 0.000000000000000000e+00
5.714000000000002188e+00 4.000000000000000222e-01 -2.400000000000000000e+01 0.000000000000000000e+00
5.724000000000001975e+00 0.000000000000000000e+00 -2.400000000000000000e+01 0.000000000000000000e+00
5.734000000000000874e+00 4.000000000000000222e-01 -2.480000000000000071e+01 0.000000000000000000e+00
5.744000000000000661e+00 4.000000000000000222e-01 -2.400000000000000000e+01 0.000000000000000000e+00
5.754000000000002224e+00 0.000000000000000000e+00 -2.480000000000000071e+01 0.000000000000000000e+00
5.764000000000002011e+00 0.000000000000000000e+00 -2.480000000000000071e+01 0.000000000000000000e+00
5.774000000000000909e+00 4.000000000000000222e-01 -2.239999999999999858e+01 0.000000000000000000e+00
5.784000000000000696e+00 4.000000000000000222e-01 -2.319999999999999929e+01 0.000000000000000000e+00
5.794000000000000483e+00 0.000000000000000000e+00 -2.239999999999999858e+01 0.000000000000000000e+00
5.804000000000002046e+00 0.000000000000000000e+00 -2.319999999999999929e+01 0.000000000000000000e+00
5.814000000000001833e+00 4.000000000000000222e-01 -2.239999999999999858e+01 0.000000000000000000e+00
5.824000000000000732e+00 0.000000000000000000e+00 -2.319999999999999929e+01 0.000000000000000000e+00
5.834000000000000519e+00 4.000000000000000222e-01 -2.160000000000000142e+01 0.000000000000000000e+00
5.844000000000002082e+00 0.000000000000000000e+00 -2.239999999999999858e+01 0.000000000000000000e+00
5.854000000000001869e+00 4.000000000000000222e-01 -2.160000000000000142e+01 0.000000000000000000e+00
5.864000000000000767e+00 4.000000000000000222e-01 -2.239999999999999858e+01 0.000000000000000000e+00
5.874000000000000554e+00 0.000000000000000000e+00 -2.160000000000000142e+01 0.000000000000000000e+00
5.884000000000002117e+00 0.000000000000000000e+00 -2.239999999999999858e+01 0.000000000000000000e+00
5.894000000000001904e+00 4.000000000000000222e-01 -2.000000000000000000e+01 0.000000000000000000e+00
5.904000000000001691e+00 0.000000000000000000e+00 -2.080000000000000071e+01 0.000000000000000000e+00
5.914000000000000590e+00 5.999999999999999778e-01 -2.000000000000000000e+01 0.000000000000000000e+00
5.924000000000002153e+00 2.000000000000000111e-01 -2.080000000000000071e+01 0.000000000000000000e+00
5.934000000000001940e+00 5.999999999999999778e-01 -2.000000000000000000e+01 0.000000000000000000e+00
5.944000000000001727e+00 5.999999999999999778e-01 -2.080000000000000071e+01 0.000000000000000000e+00
5.954000000000000625e+00 2.000000000000000111e-01 -1.919999999999999929e+01 0.000000000000000000e+00
5.964000000000000412e+00 5.999999999999999778e-01 -1.919999999999999929e+01 0.000000000000000000e+00
5.974000000000001975e+00 2.000000000000000111e-01 -2.000000000000000000e+01 0.000000000000000000e+00
5.984000000000001762e+00 2.000000000000000111e-01 -1.919999999999999929e+01 0.000000000000000000e+00
5.994000000000000661e+00 8.000000000000000444e-01 -2.000000000000000000e+01 0.000000000000000000e+00
